sample_id,PCA1,PCA2,PCA3,label
1000,6.612902817642222,4.430072639149604,0.4816739586992835,feces
1001,0.6987395385520161,0.8678661798037602,-0.9774284723333769,feces
1002,11.507432046007802,7.835496780237018,-3.6426215890244036,feces
100332,4.715063506543225,3.563783828938748,-4.28152803726971,feces
100333,-0.12163285442768096,-1.4944005939115066,-0.9451454713890728,feces
100335,7.18593622359259,0.7843470529515917,6.135364990475101,feces
100340,1.0927392587466913,-1.4213656645855741,0.5034545078640694,feces
100343,10.03945905932285,3.197675640864767,4.956217470878686,feces
100344,2.6768915783872527,-4.507728615087438,1.7982689640828438,feces
100346,4.868616761461882,2.8130971573118506,0.9516413164146336,feces
100347,-1.1626946965609708,-2.3460563720924257,0.48672353757613396,feces
100351,7.329820301100584,2.0651058052014615,1.6287648076282208,feces
100355,3.562368779064481,11.533287678023836,-7.982258283805258,feces
100356,6.148982140669249,4.403767798587804,-1.6253364793864606,feces
100360,4.396592161183383,0.034131738302679265,-0.5734056156185313,feces
100363,3.0725883853201728,1.3003192507597743,-0.8043681038374607,feces
100364,-3.8761407455002312,-4.787854836527435,-1.910766788461666,feces
100365,2.3581599438137606,0.7196351160870526,-0.025171034773323896,feces
100366,4.731438997596374,3.661504525716386,-5.578292126445525,feces
100367,-1.9726175161725397,-3.2297244828936615,3.028188997735497,feces
100369,-0.7151110631559053,-3.502199076117929,-1.3151677184293964,feces
100376,-0.7515378598371618,-3.9225378081566076,0.74202070702102,feces
100383,-1.1106706637631858,-0.6671535642786317,2.3475509593703823,feces
100385,2.1646315781977132,0.18381643269461587,-0.9267468130238341,feces
100388,1.0548076832262387,-1.890981519756922,1.1616488240004326,feces
100394,0.42396523505244416,-3.0914250687059175,-0.32238934479715264,feces
100399,-0.29947790596401214,1.1001115191984663,-1.5117010402934827,feces
1004,4.0087003350726675,2.17731077224681,-3.879574807932007,feces
100403,0.6400600243559506,-0.9535646590585709,-0.20297854445494692,feces
100404,6.720419618795093,2.2159975966557464,0.4720316213415433,feces
100407,-1.2707038365590777,-4.353420225210401,0.2041639553514101,feces
100415,1.1366152767049964,-2.306994797712569,-1.754886054925838,feces
100416,-2.6637336032504417,-2.520782321229378,-1.5180298500997755,feces
100421,4.3591019133554445,-2.5216037593606666,2.7265698799277103,feces
100422,0.7589670108263662,-2.813874387047854,1.2401917834479743,feces
100423,3.9677877278292057,3.192354066492964,6.542576928497096,feces
100424,4.775738112891117,2.166300750439708,-0.027564848776279162,feces
100425,10.502404205635974,10.554824751900068,-1.8411572654496886,feces
100430,4.615315406021801,1.8192695343066132,-2.3607140363825647,feces
100433,0.5328742660113626,-0.5961341217462762,-0.18654014584354003,feces
100436,4.065822268600701,0.8622093002009299,0.2182703779039064,feces
100437,0.4486846876544562,-1.3633812862033428,-2.06210644546934,feces
100438,0.23264162403116898,0.7218936791919762,1.7543417959934324,feces
100439,3.3331204191383486,-0.5118511459686952,-3.0805868908623024,feces
100441,0.8429911254292602,2.939781909679897,-6.5858395644810015,feces
100442,-0.8816894572221428,-3.379890121681322,-2.9580674599421886,feces
100443,0.6668727725995126,-2.4812410702211216,-0.03480639571227153,feces
100445,-3.3163744166527,-6.604571422334796,-1.7471809239049647,feces
100448,5.077981567201607,3.8869688263293254,0.1602225488496784,feces
100449,4.104774920540876,7.374762181422277,-2.8133074836729404,feces
100452,-0.8829372139767928,-0.056887596425053914,-0.8323236871278511,feces
100453,1.7896131207847061,-2.2238202148245856,0.5432335296040547,feces
100458,2.3785299008146024,-0.030377796467628206,-2.421564999863425,feces
100459,0.6881578618221281,-1.3560018059349037,-1.0776701766478651,feces
100466,3.3803506436644866,0.5533239044480237,-3.225052104834067,feces
100471,21.86621609180907,3.749414604988004,8.105651735921535,feces
100472,-1.231347947762082,1.2855658262291811,-1.4563758188014304,feces
100473,5.155632508645734,2.3298466337865213,0.13307276126112805,feces
100474,2.8985237365429195,-0.8155410419579202,-1.0166258540039916,feces
100475,0.6171689868866455,2.2622337876128134,-2.981663308585931,feces
100476,2.823569216380148,-0.6901756822300552,-0.8848449676135337,feces
100477,0.8713046949705523,-4.364103297213126,-0.3613028043269085,feces
100480,5.048180398511519,1.0562687699506454,-0.854566450777799,feces
100482,3.701907489741415,6.030027449165062,-2.919445967123095,feces
100484,1.7131011764313422,0.46843307191747097,-2.231676012991092,feces
100490,-4.700412731341578,0.9592902274171757,-0.6859877638153163,feces
100491,1.2027991218356047,0.47818788968624354,0.8507387022547771,feces
100492,-2.5790436001373576,-1.6024668665946395,-5.684665947348121,feces
100493,-4.618500704510886,-2.314842159765174,-3.7341931615486597,feces
100496,10.153926817881047,3.466495752867003,1.3307506531335414,feces
100497,2.0029414132438648,3.9250456656621773,-2.406453262587097,feces
100514,-2.0235052615563025,-5.950081942220395,2.0110422159744257,feces
100515,2.0018276099950434,-1.740640369278134,-2.712412342537285,feces
100516,8.983634508429486,-1.6391301636285123,-0.7702182668479669,feces
100517,12.13637841584161,4.314490602041497,0.1306429942239528,feces
100518,7.270008507110301,4.432699101343394,1.897744809738218,feces
100521,-0.48097156477701886,-3.6233580822765505,0.8009129076384577,feces
100522,-3.834550335157595,-6.764564314725377,3.4999080886237706,feces
100523,-0.6554368725130941,-3.024082417679394,-2.639587748999748,feces
100524,-2.5318465793475284,-5.197651800500459,-0.16786216198411097,feces
100525,-2.400551619353021,-3.952956891206553,1.8023698716832428,feces
1008,11.576280009740112,11.299644210669818,-2.394672146719431,feces
10098,0.28602741092409395,-4.338739778832206,6.068107677781199,feces
100986,2.6762250253742232,10.03300265475912,2.232317985647977,feces
100989,1.6754298144328879,3.8798673716500605,-2.5089362220934834,feces
10099,-1.234842261294922,-3.4979844506530675,0.22160704777137924,feces
100990,-2.955481476630583,-9.563889746455926,1.57119244761868,feces
100991,0.5652380748632576,-0.8372410319625628,-3.17010056838768,feces
100996,11.54687575483566,4.312964048574785,0.5425226470338702,feces
100998,-0.27924950284869027,-2.64597833517745,-2.0050938584246825,feces
101000,-0.023685421162792448,-0.6889767552699262,0.6965052240500862,feces
101003,-1.7075965221111933,-5.125520147679749,1.30734902401071,feces
101004,3.4938316275296506,-1.5782401233281564,0.9524557163877514,feces
101005,1.4785820170671053,-0.9858070804335944,0.03006229601251359,feces
101006,1.2693590627783498,1.477759853964351,1.8416266329832989,feces
101007,-0.24568513457699828,-4.3792375324789035,2.5405935026367876,feces
101010,-1.0075289194948713,-3.9154112458465353,1.274094496030645,feces
101013,-1.1352674419808284,-0.6809139979681101,-2.823654956415116,feces
101014,4.442591765585299,0.6067004166774185,0.8349399969120067,feces
101015,1.8953153508180223,-0.8392514180148075,2.1131037160875494,feces
101016,2.9346408961041917,-0.9480676848288881,2.9526421559240164,feces
101018,1.6321161443101224,-5.659581915318458,2.1178767479938148,feces
101019,1.3557753578804936,4.2814057704589334,1.141522354683335,feces
10102,-0.5463862313117899,-0.8070754839253156,-0.3865391758711712,feces
101023,2.141722548875807,-1.2702604259945345,-0.27927318945797536,feces
101024,4.759138478587945,2.5768691362222023,0.70963060768585,feces
101026,1.045384838248136,2.2063814509403654,-1.9009082093227254,feces
101028,1.7827570105102126,2.2883624852205475,-2.4523393553844137,feces
101029,1.5299461998643133,-0.5397973385406392,0.9481391542751423,feces
101030,10.003681049037699,3.433972397179661,-3.0253235694658547,feces
101031,2.345516517407293,0.5705130905758582,-1.5499557477159491,feces
101032,3.0953448988074945,-3.876409340840434,6.457262818649338,feces
101033,5.035847856122495,-2.1520607538817824,6.013221173831581,feces
101034,-0.8248849898199302,-6.650315125957817,-0.2086396912143538,feces
101035,4.226184136247076,-1.397791149988677,0.3091639687330354,feces
10104,-0.33984418531639515,-0.9909478690358177,-1.6647129788253092,feces
101040,-1.97469763936799,-8.396795087372556,3.2050552616288366,feces
101041,-2.9363492985364195,-3.902934051103715,1.040376730581541,feces
101042,-4.001696593674239,0.7475354833838181,3.6795624172540493,feces
101043,-2.1861528153403604,-2.6440415203291225,2.2228508837906085,feces
101049,3.5859416170745946,0.4687954941535122,0.9000750491792837,feces
10105,-1.4773170607256256,-3.939945074716373,-0.9827542930962405,feces
101050,15.643309781518916,4.01646905945183,3.5837804930308295,feces
101052,-1.0460789807078876,1.1000449290458918,-2.294917129614188,feces
101053,-10.370907497279466,-2.908631136198554,-4.004839979401402,feces
101054,-0.3273707562236569,-1.9537179927557604,-2.4213390593704966,feces
101055,-1.1945288567676815,1.153699146598415,-1.6997373070684367,feces
101056,-2.01538273756481,-2.663760654441192,-0.8477876533251779,feces
101057,1.915849559510774,8.230210913014739,-5.090049966608938,feces
101058,-5.807248568406302,-3.6724305647189257,-5.393620998926125,feces
101059,0.9732056723389834,2.4609197360549095,-0.9325744121087067,feces
101060,-8.427283758435404,-1.780353390934574,-1.859490853272183,feces
101061,0.4926861620261879,-0.058912130310437426,-1.1255053217816575,feces
101062,-1.5040862620754654,-0.08534892105340566,-1.459489460560048,feces
101063,-4.7684625061934165,-0.4303498670769055,-3.894736682278371,feces
101064,-3.518784887978718,-4.69536018000498,0.3847430606897079,feces
101065,-3.234391178941872,-3.3610063346330543,-0.06731166697991448,feces
101066,-4.268157661000257,-4.029792096328142,-1.1195770479247125,feces
101067,-6.375420379797262,-3.0638159443581325,-0.21752690880032713,feces
101069,2.164254147532689,2.321372363099377,-4.667362968732201,feces
101070,-1.3513472878001047,-0.806226416042093,-1.3917177560903329,feces
101071,0.46933107577795785,1.928488917468966,-2.9074640305608006,feces
101072,-6.088626150695654,-0.34809491188398034,-5.7437905773938365,feces
101073,-7.883088454435372,-3.271437402680921,-4.965862092943131,feces
101074,1.3739393190550246,3.287530594773173,-4.451251779847198,feces
101075,-4.659916243842777,4.357035821569887,-3.965042803234964,feces
101076,0.6935542460019264,1.1866403314141223,-1.63334971282354,feces
101077,-2.432997303928629,-4.882381026629071,0.8630704666403085,feces
101078,-3.476908775168144,0.4642258062126823,-1.5010820371411855,feces
101079,-4.12450733021237,-4.355354365164532,-0.12155001382171475,feces
101080,0.4722939663566147,-0.7766200343467909,-1.529269778316961,feces
101081,-2.3642083854109948,-1.0278215614407298,-3.3152348123247,feces
101083,-1.5015357537115266,-3.420342080273085,-0.001653068322937596,feces
101084,-0.5206545702048798,0.5389283659994665,0.10559912620775613,feces
101085,1.1483475604026772,-0.015423262806141074,-3.405897341469951,feces
101086,4.885220307724262,11.187378545522034,-4.681103038594366,feces
101087,-0.180106654676847,-0.7358759266716911,-0.7793048728476527,feces
101088,3.2322702835214887,6.675998346295391,-1.6391497130966026,feces
101089,-0.5450882084350821,-3.1086652927603193,-2.087091459967028,feces
101090,1.175491897672352,-3.789187423564454,-0.03843497971462614,feces
101091,4.0732684327320285,4.8544513273713195,-2.6148938344633157,feces
101092,-9.787492586184111,-0.3972224454627296,-7.116390629848455,feces
101093,0.683311405094498,0.8017558321281828,-3.2795497854045683,feces
101094,-4.67656767892981,-4.483952945590989,-2.8284344141026803,feces
101095,-6.533266812673857,-4.177764779527585,-3.370751058823913,feces
101096,1.182600531424691,4.510579419774798,-5.483083961902394,feces
101097,-0.689413277258991,2.256931417842599,-2.290455943026751,feces
101098,-11.044694564913442,-3.407229659549074,-7.989420053399763,feces
101099,1.3673158607932274,3.1882174987554515,-4.167486243500542,feces
1011,1.6765893176665048,-1.8384484316970857,-1.731890856332183,feces
10110,-1.7047209107335677,-4.304532144126748,-2.1134381916428935,feces
101100,-1.5012872376034183,2.397016125602344,0.3448525873695732,feces
101101,0.13823383288684252,1.0947703909882067,-1.3323650960656859,feces
101102,-4.561985821850823,-5.757259959674941,-2.2193738510295185,feces
101103,-2.4839987324510115,-1.605267991208011,0.72781693905698,feces
101104,-6.483660784675185,-0.058026266774384216,-6.032851166270803,feces
101105,-8.010290892380691,-3.6026010612314505,-4.862935056744644,feces
101106,-4.794572116355177,-5.429234559920759,-0.9253022652419803,feces
101107,2.5958396587725945,10.067703619021357,-6.792872834480432,feces
101108,-2.266842003704627,2.470754667023498,2.0229413773009832,feces
101109,-8.729279634310776,-3.442471750046161,-7.2780179374768945,feces
10111,-2.8774670398653113,-1.3988842810713937,1.4848851663756673,feces
101110,1.4026697653485662,-0.9835273665401529,0.01849893509576888,feces
101111,2.2899016779036936,-1.378509593515504,-0.21187423347499432,feces
101112,-0.7170495309500935,3.082738499433317,-3.266271296380885,feces
101113,-4.529462087520161,-1.9615722969700644,-3.530693772166801,feces
101114,-0.5441023309691085,2.411236688294344,-4.449235915782676,feces
101115,-2.442796222704372,-6.119249606226484,-0.6289957841176154,feces
101116,-8.309802487120006,-4.735726354699711,-7.218317175604126,feces
101117,-5.696626452550515,-5.653607319460734,-1.2247324856879993,feces
101118,2.2936335398658483,3.039541951667039,-3.116833982748402,feces
101119,0.197623031272985,3.2847703712419887,-3.5041892538617927,feces
10112,-2.8242738069972892,-8.664907354154524,1.0468941938440612,feces
101120,-6.587829646267499,-5.945780080821272,-4.413631216951322,feces
101121,-3.557077674549473,0.2623777950835259,1.0689188511182288,feces
101122,-3.138271742911975,-2.056565505668618,2.0409562419042815,feces
101123,-10.962789084919148,-3.8589252012076636,-7.247641415639797,feces
101124,-2.4584265229617372,-0.23157922294047847,-2.9300365474663126,feces
101125,-0.5891195600457387,2.442598335810324,-3.7659426325748764,feces
101126,-2.984571281719058,-7.977167947447736,0.14197056905867944,feces
101127,-1.8822466589730715,-2.1288404077988097,3.0996515280275005,feces
101128,-4.844659489608907,-2.311773111938109,-3.6231642954544228,feces
101129,-0.1917314438578605,-0.6722380687328121,-1.723168055920448,feces
101130,-3.0716984793849633,-2.233350227410761,-1.9021225410276401,feces
101131,-5.719270133587104,-2.2012845830374097,-3.2420387830559387,feces
101132,-3.8714580424393064,-2.4847046552817114,-6.237548172053505,feces
101133,-4.831861529732191,-6.943260562740322,0.9992398046887506,feces
101134,0.42235631004954466,-3.2064734279448195,-0.478651021760444,feces
101135,2.849314370183414,7.610606825316701,-4.465975445470615,feces
101136,-8.001439612056721,-5.675791877658344,-3.455824341050467,feces
101137,-2.158451910438585,-0.6804824064266772,-2.26453366072196,feces
101138,-0.028988075956690024,-0.24615299668451862,-0.9829647104061284,feces
101139,-0.7602073041764309,-0.42365517842830563,-1.6458916090833229,feces
101140,-8.463528215818428,-4.628335646001392,-5.411596656672434,feces
101141,-0.30672536948524765,2.6104910245803725,-5.440653420027355,feces
101142,-4.607929293308234,-7.151200152589519,-2.3550936743664814,feces
101143,-2.097739482181894,0.29361862967245,-4.581019876708373,feces
101144,-3.1477883895762684,0.4822648279161768,-1.3197195835161937,feces
101145,1.5682040476518677,4.746294571400798,-2.547895884834537,feces
101146,-3.086253265514583,-0.10104091085870238,-1.663965409163692,feces
101147,3.9632872327287294,6.07723214226823,-3.4178774479190963,feces
101148,-1.907200326462749,-0.4375974172408935,-0.49468616421130407,feces
101149,-5.645448856059036,-0.5280541923995266,-1.2070288027398943,feces
10115,0.4605385837033493,-0.6333547439493623,-4.185164853223641,feces
101150,-3.2566883309652694,-4.771174686116235,1.011265932886547,feces
101151,-6.390698820454429,-0.3113674198752437,0.874507028935742,feces
10116,1.690877439826628,0.9327352262430505,-1.866163956545365,feces
101161,-1.4470070559325259,-0.12610381343309238,-0.7211991220428544,feces
101162,1.3613332219226901,-2.018897717142195,3.991779605923898,feces
101163,0.5039388582906865,-4.528552371081965,-1.6104850357096019,feces
101164,1.4622122833662017,2.6581381101928714,-2.0547026053516686,feces
101165,2.009146151430553,4.186087699416768,-2.9506747290407263,feces
101166,-1.3303091301640166,-3.2052605697741106,-0.22722119982484731,feces
101167,-1.3092134582509913,-3.092823265518748,1.8682469087650595,feces
101168,1.482765339595125,0.7741498468152642,-2.7298987099579253,feces
10117,1.5405020673878782,-2.135448161681151,-0.10129892157935483,feces
101172,-0.8338728504758043,-0.565304871162018,-2.8520647877713374,feces
101173,1.868079337802874,-1.169691317588596,-1.986377262401537,feces
101174,2.457754067215364,2.33746817422207,-0.6485282490725118,feces
101175,-1.407936299368714,-4.334202483579991,1.9882797215744117,feces
101176,-0.30869947981448065,-0.46260799618179327,-2.9926100267212217,feces
101178,-3.161087061636638,-4.074282052333668,0.16911958852663525,feces
101179,-2.3687326527191344,-5.053690725031597,1.9369010160866587,feces
101180,-2.6358843775041483,-2.81453129752633,-1.002892205321587,feces
101181,1.0027743252013654,3.1777402283125458,-1.8891601334264017,feces
101182,-0.22332562472452783,-1.195422142100496,-0.3762287342921125,feces
101183,-0.29004545388021136,0.42049419025193957,-1.1061558981945612,feces
101184,3.0624576981753617,-4.4205359537065965,2.4354650308720758,feces
101185,-0.6778176409744788,-3.5966896977134435,2.41951284605776,feces
101186,-2.765719258875856,-3.3860137478207784,1.4878617665910223,feces
101190,1.0949008905930206,-0.4596156566181203,-5.981387212107676,feces
101191,-1.6140364297281755,-4.644670582201566,0.9091063469976013,feces
101193,-0.39962189896812306,-3.1041741268782586,-0.7825173518387397,feces
101194,-2.969738784757557,-2.349161289623888,1.1121061178843294,feces
101195,4.791140978540414,0.9172647115726399,-4.554568507874426,feces
101197,0.6663142537274838,-0.7371626923223265,-0.7079135541557459,feces
101198,0.8670177831587257,1.411603222048843,-2.926970351339221,feces
101199,-4.130133430134567,-0.044166969389081163,-0.9844604532486351,feces
10120,1.1761752344262253,-0.5711749189752994,-0.8202878940701774,feces
101200,-2.835723822636773,-5.535858516924378,2.45334397103252,feces
101201,-1.131973640989181,-0.7143242945357104,-0.9996936947708097,feces
10121,3.203820946889018,-0.9264976529237283,0.8629457619346655,feces
101211,3.3324864239812118,4.011516088606534,-3.5058454150639013,feces
101212,-2.3350263446286466,-2.1546111151657867,-0.9263529995673833,feces
101213,1.9029784425028404,7.174762171697265,-4.905961082491614,feces
10122,-8.912550122302768,6.394381062954448,-1.518908614623149,saliva
101226,-3.4480058831031193,-4.70738436506633,-0.8119948318833041,feces
10123,1.2789594596181613,-0.7045134950149174,-1.6506465531515981,feces
101235,-0.6740138126383443,-5.488435190749937,0.5346952034812326,feces
101236,-1.0967649200505036,-6.983229991742491,2.6416175665367887,feces
101237,-0.6278938135646585,-1.5989823062082056,1.5008825676411346,feces
101238,1.3367006652253781,2.0250613325040288,-1.2626188561670857,feces
101239,-0.6001044039708373,-3.6749527427232778,-1.802593753563256,feces
101241,-1.1774644131952976,-3.467063207540804,-0.9164011276622693,feces
101242,-1.5854047329721417,-6.949307053059803,1.3664990683906217,feces
101244,-1.238755497142241,-1.8157664025839566,1.58611036181661,feces
101246,1.1738800011876076,-0.17663941648383402,1.7995520703871384,feces
101248,-0.3072060103531859,1.4235630977658928,1.1060073133750712,feces
10125,6.038014899145329,5.340876082699505,-6.2283850279926884,feces
101250,1.1095859212827919,-0.31480614802209683,0.3041116907666818,feces
101251,0.4544705183326634,-0.3249243209420118,-0.4919051613596274,feces
101252,-1.1474197808516393,-0.7427269456699453,-0.16291696753368495,feces
101253,-1.74402821139292,-7.285754401634664,1.3852568453945289,feces
