,PCA1,PCA2,PCA3,sample_id,label
34,1.367578409878158,0.1884925831529876,0.29280312887322646,79377,feces
35,4.218110657269172,-1.0893921857970572,-0.22385599394268357,97696,feces
36,1.7021011466377813,0.013761797786511022,1.3751115416308408,98978,feces
37,1.5441623473004034,0.9736079537806832,-0.03720194844504,27786,feces
38,5.441369237986953,-1.7526352048783926,0.4643863251339853,31421,feces
39,-0.035259565683633615,1.2582739021399798,-0.8626883928241232,15568,feces
40,-0.9899542047269246,1.6640667910210982,-1.1677478747137082,6752,feces
41,-3.077447837718366,-2.4716564655309616,-0.005107066019401129,14887,feces
42,5.2063320231359285,-2.069602703912699,0.19146843842997488,84430,feces
43,-0.3665310674979745,0.1323996026962469,0.36569179874519664,44328,feces
44,0.025506904463676525,-0.5072842764448905,0.5443377450010103,13368,feces
45,-1.0334076231869962,0.14138774622220318,-0.3387974515909543,33439,feces
46,-2.1490309247878927,-0.8464657437962222,-0.5643785223630481,28543,feces
47,-0.038051321855937875,2.1167156638787685,-2.5767215396857894,17368,feces
48,-2.26553273647724,-1.4929443638611606,-0.38373088060396576,92641,feces
49,-0.5497357469403477,1.4901061689228057,-1.028738994359659,26044,feces
50,-1.1930758278429816,0.603617363161075,0.24636652358498895,72553,feces
51,1.6027627710991614,0.30136037149231276,-1.0114369008926023,69442,feces
52,-1.495868505000774,0.9436276391653592,-1.2797904659263446,39660,feces
53,-0.29634108464776204,0.6179383121693237,-0.2671964367779593,1203,feces
54,0.6534759748621396,1.3032079252843316,-0.7373002677682945,78769,feces
55,-0.6538096918701554,1.4631424832754762,0.36830178267645663,16369,feces
56,-0.8630714522576878,1.298768004035302,-1.4011010603673992,26612,feces
57,0.38910846663919135,0.23948764280230006,-0.08803286579162854,12122,feces
58,-1.1292089603553523,0.4484180869678797,-0.9029021661619956,30701,feces
59,1.2170016933225765,0.06684133961470944,0.919617729349963,23440,feces
60,-0.09801013598639036,1.0022204051915438,-0.48205657057902884,31457,feces
61,2.9985126726146243,-1.7145283239856193,-0.032651543413674045,33676,feces
62,0.5005061521110452,1.2970842171890462,0.028570114724346053,30309,feces
63,-1.7274963772500054,0.07663511786005657,0.4039305119447456,15462,saliva
64,-1.21887676515526,-1.0291777836511402,0.33786045233715517,26496,feces
65,0.008378140802813,-0.8311040897126681,-0.42812916142542273,13619,feces
66,0.20295804565469114,0.0030490527088803294,1.875213734857735,76709,feces
67,0.5173919592981854,-0.35197598536797414,-0.12917141184394973,58836,feces
68,-3.7348211629701242,-2.597591542854159,-0.05523416642978516,3436,sebum
69,-1.519394709491763,-0.3382107542814752,-0.4768842989648361,35781,feces
70,0.14294589426515245,-1.6943142970379972,-0.028181628326596105,72559,feces
71,-2.9141922822273356,-1.6958369025691034,0.15001077660553908,63265,sebum
72,0.021723133744541857,0.7994069214675986,0.2009547917363475,14547,feces
73,-0.3802552818430355,-0.662883813899718,-0.18451889763985774,65723,feces
74,-0.7886597482742875,-0.1787389239005479,0.15715206489127787,4734,feces
75,1.6883121116537778,-0.1612101343043498,-0.2853868737021154,1892,feces
76,0.38686910287006915,1.6616669989669273,-0.6652664407506489,63112,feces
77,-2.1325184402309922,-0.8901822085066121,0.28532805191895655,3651,sebum
78,-0.9080645808113987,-0.6872161626448569,-0.2368812693893212,43227,feces
79,-2.219957892593597,-0.3412502549621225,0.6020801297319258,52300,saliva
80,0.5662956334053327,-0.24650269820145046,-1.2536823884803552,67009,feces
81,-2.53197891268969,-1.0091898513524657,-0.4059382966490611,74414,feces
82,-0.6242360613063439,1.8205272711164329,0.9723876614644518,93409,feces
83,-1.2232699745974946,0.4438988695876588,-0.772849791486612,67448,feces
84,1.964723113309072,0.09862474445703533,-0.6756306209341231,101035,feces
85,3.2182877072941802,-0.24984173789947162,-0.0917181069141546,26134,feces
86,-0.006805165973313498,0.031452575265938025,0.2038798732016292,74711,feces
87,-1.0570519131829752,-1.1755569606400433,1.0856939652980124,30587,sebum
88,-0.6372382572219009,0.8525658901290905,-0.7528173660288452,20491,feces
89,1.0749664885158599,-1.0748636829794573,-0.25453888434441185,89373,feces
90,-2.5104795120720316,-1.556758710950666,0.05551416677935231,29408,saliva
91,3.67545623003226,-1.8871905251399048,0.4218667411691074,68046,feces
92,-1.0266825087980542,-1.1049872146373474,-0.35576399079168647,32848,feces
93,-0.5256459457813903,1.655761990392857,-1.2977926252500558,21169,feces
94,0.06930585555292304,0.2927402307989998,-0.21624411283648726,6819,feces
95,-3.1922715443884195,-1.9926044980423399,0.3983269446176434,22446,saliva
96,-3.5638644973338947,-2.421995131728806,-0.03491814006829721,50481,sebum
97,4.248030966268736,-1.490592093137992,0.6590488098613358,42018,feces
98,-1.0915925212008404,0.8077995585097398,-0.6170802769050396,23779,feces
99,2.4907138615770372,-0.054786066665414,0.0025313635042504222,1197,feces
100,1.6707326563418128,-0.10261567797968181,0.008596601937797883,26033,feces
101,-0.8173712506579923,0.5192160472173796,0.5907264835806193,22606,feces
102,-0.4460029776927595,0.008311080905295093,0.07709209162942592,9562,feces
103,0.8840840859420225,0.25187476579054424,-0.5061953022452771,42568,feces
104,2.0797797339081194,-0.47085808428459824,-0.5018298182549862,68095,feces
105,1.0657928854428653,0.9471617080978255,-0.3766280851355808,3161,feces
106,-1.256023428598444,1.6700767645006223,1.5371758487178588,75945,feces
107,0.3560263902486305,1.4781550014630638,-0.8005065494785791,52146,feces
108,-1.5177279117187927,2.6701447891241687,-2.577760917118086,33231,feces
109,-0.22978531570775115,-0.0009282922049232855,-0.4820769720511147,27621,feces
110,-0.5535357774182059,1.3714650536627466,0.43934466282988505,58919,feces
111,-0.666873028941572,0.7770007329429461,-0.4077273994174003,79003,feces
112,1.3156875825164467,-0.9558441969059657,-0.14634283085415906,69598,feces
113,2.2033214313285203,-0.0866358823146236,0.20273759418334092,66508,feces
114,-0.7373381355096543,2.186034281920583,-0.8092704347415016,2404,feces
115,2.1501825574137037,-0.390848015735524,-0.3399664432089372,67710,feces
116,3.022341690055305,-1.4234028595069643,0.3326835638734278,68047,feces
117,5.5240445737762185,-1.7975339984442342,0.043698594312042,94529,feces
118,3.7298427627743216,-1.8605691543010776,-0.5315960121188986,68155,feces
119,-0.7958160903057709,1.3582687158050093,-1.8050989047550856,84412,feces
120,1.524928592820321,0.09306185877295592,0.35731382103838044,58495,feces
121,-2.4824628407634792,-1.3824399187107537,0.17884248821944526,97057,sebum
122,2.5551538169890238,-0.6623543784590399,0.3401687386118423,11338,feces
123,3.495262229443309,-0.4754992286990872,-0.5961671345663522,4159,feces
124,-0.03091471527841954,0.2621837739508356,-0.39335405022052594,70737,feces
125,-0.9819001576824253,0.840586149360618,-1.6367790424807638,4026,feces
126,-0.6179446768021474,0.8951800690701698,0.3020411957925734,93038,feces
127,-4.070468809005955,-3.569047925777752,-0.3247951490561968,89544,feces
128,2.838059283579994,-0.3031482363524044,-0.3857988726789193,13165,feces
129,0.5026883131179333,-0.07993952845411265,-0.4937033452606636,12267,feces
130,0.03473424547831347,-0.4552154967752877,-0.13097854384054788,40402,feces
131,0.3848874866212347,0.31087563127228274,1.102384791535801,58769,feces
132,1.072137719712159,-0.5520621286790403,-0.5886536761854896,10172,feces
133,0.678524230371603,-0.31003859695225805,0.06339624545552315,9580,feces
134,-4.639894339851847,-3.60625371100763,-0.4150448291345416,66865,sebum
135,2.534296955108084,0.7975703745825269,-0.3154911305782816,41606,feces
136,-2.2037575014367934,-1.992903654740885,0.5971876653515872,41949,feces
137,-0.359415585115585,-4.0332449239601e-05,-0.0571836644283665,31840,feces
138,2.928326197189516,0.29961674521850856,-1.0851177984892715,18054,feces
139,-4.064200239941941,-2.954555912058077,-0.2607130242461671,1654,feces
140,-1.9407100644314375,-0.5904384029550303,1.0385949165449777,22911,saliva
141,-1.9856054451210432,-1.087951892046675,0.13454249843991697,72842,feces
142,-1.8587472318345408,1.9580709237215592,-0.5609918675768747,16274,feces
143,1.0488474795567566,0.3708578813436353,1.3396219854090639,65894,feces
144,-2.062812606975782,-0.8201049841479744,0.7128798166523042,51183,feces
145,2.6026119320999292,-0.320634451457227,-0.04401458607592429,10816,feces
146,-0.8964001673654622,0.7761761997998304,0.44339289360368495,69230,feces
147,-1.506433853631212,-1.0086328963175912,0.7057657280086299,4012,saliva
148,-4.77422299074092,-3.7828820434629655,-0.3782743575302184,69107,sebum
149,1.0288394781892014,0.0683376131598472,0.3261906342698968,69670,feces
150,2.311336875204812,-0.8381468894876354,0.4231455065514786,98411,feces
151,-1.7974757853941177,1.9562922531146059,-0.5346878483291949,5164,saliva
152,-0.1013478192458416,1.4995529876729778,-1.8967472011943693,69651,feces
153,-1.3606897044337052,1.697095237755154,-1.2094165643638888,14304,feces
154,-0.6784243790154856,-0.29873951407367577,0.0027954370742913214,29485,feces
155,3.306468218049182,-0.6668460318393322,0.5960761994318516,71443,feces
156,-0.3776787414096077,0.20309793906659682,-0.6182850744875801,20785,feces
157,-0.2790687084856655,-0.7898826814194914,-1.1564265080117213,71397,feces
158,5.758386388441658,-2.381037481809292,0.37052945465621445,98924,feces
159,-0.019903242263490134,1.380954339470195,-1.6998644009655488,63071,feces
160,-0.6419360972709025,1.1203883115453102,-0.8645709820043542,90511,feces
161,-0.6591181632318371,-0.037304871934194975,-0.49679734515897755,68082,feces
162,-1.158327629662468,0.47571439646326735,-0.8424535707810038,2457,feces
163,1.7220493537352417,-0.3582419325483235,1.3236818876456369,65315,feces
164,-0.4953771798137219,0.8111946238807072,-0.8980720824169753,15072,feces
165,0.4129489589848789,0.2884203396376717,0.102889541475798,30281,feces
166,1.8046067029240318,-0.13961846099191433,-0.6308597940503627,38338,feces
167,0.1288449441872053,1.509438682187197,-1.5149335050384107,9127,feces
168,-0.5074685004725259,1.4283058809196882,-0.2375007156525423,29311,feces
169,-0.11411509125356907,1.0665399980641381,-0.17073143219886483,18306,feces
170,-0.6047000372296238,2.2587458282907544,-2.4690997910821846,58600,feces
171,2.3242846870163616,-1.027742996933534,0.16429455372711155,9710,feces
172,-0.8233363667242827,0.10704788668362868,-1.1067833851460391,40383,feces
173,-1.4797140260353199,1.655167812903603,-0.25763527386670615,1311,feces
174,1.904563705769613,-0.011249708638414376,0.12485743078537799,72254,feces
175,0.5619791666794763,0.8867988139005003,0.6628527984635308,91002,feces
176,2.084739942355246,-0.8024777636428917,-0.4876986245370771,22917,feces
177,-0.6208171136462475,1.6451284537017898,0.7180445407071692,79424,feces
178,-1.7835958084972312,-0.7472088536326877,0.4881706100589559,84459,feces
179,-3.2369475221293253,-1.738780527836822,0.256006441281144,20612,feces
180,-2.5655860103452452,-1.5735272844823023,-0.2523541913325936,22484,feces
181,1.476876771027234,0.22276616389327736,0.26209375199894647,52402,feces
182,2.47410235616489,-0.7816616575093417,-0.37680580148543025,17094,feces
183,0.355776716654034,0.33493114424451426,-0.394961654204747,13720,feces
184,-1.6211855550455485,-0.6209936716900738,0.2155531188085809,50565,saliva
185,1.168587770405322,0.3430636788368503,0.4775439927484496,10117,feces
186,-1.8456816993689387,-1.347624480981002,0.634459595182298,5167,sebum
187,1.5107445457271316,-1.613515685247038,0.06559181475343251,71532,feces
188,2.0435630232358637,-0.2730459509258085,-0.37659426180071065,103637,feces
189,0.2529075949217707,0.149191547205277,-0.5134415472525193,82870,feces
190,-0.3883449050430339,1.3483013559249044,-0.8509193439609637,31516,feces
191,-2.353646430366009,-0.3487464651432486,0.3546698097796825,15509,saliva
192,0.00941817436248773,-0.1970823361846333,-0.676556694930582,2064,feces
193,-0.06820541845741968,-0.5359200351765834,-0.7568497252323838,97641,feces
194,-0.7397770043717778,0.7517465699309934,-0.7873642595611373,21834,feces
195,2.4509776771128693,-0.2223281979088169,0.18451469897132386,98928,feces
196,0.036050322931812984,0.3606028309106433,-0.4814361012624626,86644,feces
197,0.5663841994253068,-0.0965414954977659,0.2544114749007205,72010,feces
198,-2.173600482723215,-1.2741950742715416,0.5998264506857626,96872,sebum
199,1.996819161696874,-1.286162273253395,0.20946406692481107,5433,feces
200,1.4151127392185436,0.3394489835517254,0.484051941079032,35779,feces
201,-2.70306859775762,-1.9033378973012636,0.3275029145751334,3302,sebum
202,-0.5885125088636015,2.270176434158687,-2.2976116450093547,2466,feces
203,3.7101059464250388,-0.7396068535189149,0.8891746540719193,29490,feces
204,1.4491145196280963,0.27194802041897675,-0.895358172669763,46987,feces
205,1.6096672324345438,0.24451182952594078,-0.20057231285468555,50589,feces
206,0.19653407278433616,0.5760848070196254,-1.6201963526783885,12184,feces
207,0.9436363783577513,0.9416574882625961,-1.0067398032045503,39718,feces
208,2.592197244209232,0.6528282853727901,1.023031080119143,93588,feces
209,0.20469194363293194,-0.5459497969412335,-0.012388003215113403,32921,feces
210,-2.1777896220681154,-0.790105558752118,0.5319313705996526,30569,saliva
211,-0.6074060117513194,-0.6975517864682501,-0.936768490013921,5792,feces
212,1.9737407491291288,0.3193308877279101,-0.744903117798881,89519,feces
213,0.4633245399680833,0.03158530469594478,0.49861784605285714,67746,feces
214,-2.2714464151605216,-0.5841073765820587,0.7616421010973882,93591,saliva
215,-0.09025742603427372,0.5438771547575104,0.017303116473037502,74221,feces
216,1.4728622517804708,-0.16882683337739163,-0.23129156839513507,13595,feces
217,-3.1010806546831824,-2.371711919780511,0.08398690806159717,92966,sebum
218,-1.5628659894089731,0.5569247857997841,-0.684071830244625,58391,feces
219,2.626034652100889,-0.9926797741677715,-0.10601915334350064,60028,feces
220,2.2525147957153324,0.6695826484849926,-0.7550749858989743,39699,feces
221,-1.1361118186228556,-0.22977354512942139,-0.029155590261184545,79038,feces
222,-1.3605370905295833,-0.022687533667299656,-0.14314641847349788,71916,feces
223,-3.1050585618354827,-1.479849254675547,-0.3166541990408254,21969,feces
224,-1.412716202351531,2.2573055991116564,0.7497468584363264,22320,feces
225,4.014409408397191,-1.2316037471467622,-0.00620370747238498,48934,feces
226,0.6720963627454272,0.24173014968581868,-0.3042818529033692,39673,feces
227,-1.9887805298338688,-1.5657837302491076,0.008042684450275978,12284,feces
228,0.6485767430944056,-0.48582523741072325,0.23194695177538932,26055,feces
229,-3.1578611699896664,-2.688887587135445,0.6072060574859541,4238,sebum
230,1.3300660427424955,-0.25187098119580054,-0.6748742001633623,52336,feces
231,-0.6091871247246897,-0.2546869037778982,0.19412128175289992,18081,feces
232,-0.15879576923380095,0.4869105061319703,-0.2868971286186274,70720,feces
233,-0.3381071922112589,1.1417333702085461,1.9947219446168272,4736,feces
234,1.933803109818609,-0.663285763251607,0.0881619310504887,89988,feces
235,-0.26407993182136963,-0.21805914889277647,-0.7718286181901017,33798,feces
236,-0.4176806559246939,0.7087132716709662,-0.42033913440571674,30603,feces
237,-0.007973726424074887,1.3575216558398282,-0.30934257623849526,26655,feces
238,-1.964920816656015,0.2809935976136519,0.26232389184826943,41071,saliva
239,-0.48903038212437483,0.5453621714838189,0.9246933784185838,74486,feces
240,4.7560824732581075,-2.83675393240863,0.06972680810778066,2219,feces
241,1.4755490164132246,0.6089134464020286,-0.8399873586548312,17328,feces
242,-0.2720046637934919,0.3810504793200525,-0.6188666114040056,22660,feces
243,-1.130433239762212,0.6483771143705586,-1.1060447666969075,30180,feces
244,-0.6845001134799137,-0.3174595196666668,0.19590106332271373,27332,feces
245,-0.19376967461219374,0.8184169939316435,-0.46075667140318677,25998,feces
246,-1.7669916956398586,-1.1508296884330254,-0.12452398661149114,54337,sebum
247,-1.734608890277557,1.9175109676593984,-1.2763496819386277,21235,feces
248,-0.5945253900914783,0.1273423902692523,0.5727972242774874,73791,feces
249,-0.41396924658529893,0.8584413770368536,-0.08977876271126879,12085,feces
250,3.4813555402718843,-2.3030525474543184,-0.21517821908437748,38199,feces
251,-0.6845867692064298,1.8376765757487774,-0.6983768513310002,58697,feces
252,-1.6760101732077997,-0.4178261559686369,0.9877092098844796,40164,feces
253,-0.0070810759859684345,1.4983944091397798,0.25193840191848704,87654,feces
254,1.1540639477255352,0.030011258935440915,-0.21939765466287095,67091,feces
255,5.5579147911622435,-1.9878089016788656,0.13624947929280873,89691,feces
256,3.3938294690903725,-0.8467159900973021,-0.14701908621085816,101241,feces
257,1.1030087193831357,2.5859423867254465,4.045775805609581,68145,feces
258,-0.020297585355877498,0.2681751002436412,0.32261069553045657,79062,feces
259,-1.9788082669849891,0.13602583230594797,0.40270221341695006,97412,saliva
260,0.08639538400199741,-0.6197138491719965,-0.6072423237933883,38379,feces
261,1.3228090472347291,0.4766083593349659,-0.06943308461695695,1987,feces
262,-1.8899658373738482,-0.45885930172378186,0.6592939448252765,26043,saliva
263,-0.20097462914929473,1.688847188119044,-0.39705736015487,101280,feces
264,1.2339612095442516,-0.44090972248757276,0.3067337756715167,12418,feces
265,3.078141760820526,0.00021771379034608512,0.13915041238475123,41303,feces
266,-2.377131320971793,-0.5741654216036974,0.3291897049067185,9106,saliva
267,-1.408552381031329,-0.595760033050704,-0.5218685136597383,6628,feces
268,-0.6275159157397218,-0.6101325259787933,-0.6405390167636652,22118,feces
269,-1.512265497792286,0.6858167152926508,0.4957242963508411,68779,saliva
270,-0.11515387059312694,1.042797306457352,-0.1483202233762749,40411,feces
271,2.0311629459623375,-0.16952864050486874,-0.04349161907077385,90018,feces
272,-0.8864309808963494,1.5927115895350983,-0.5316566091412696,13652,feces
273,1.2256082384647713,-0.3926601895988223,-0.2866884095103455,8960,feces
274,1.1998829335723304,-0.616169355483554,0.01615801064678755,10690,feces
275,0.07206539420271584,0.6813516810515323,0.07265442842265049,2202,feces
276,0.005575867154503103,-0.24369785910911387,0.3855690752788761,60258,feces
277,0.8096274078558214,-1.2555363044395873,-0.05844305636830652,101254,feces
278,-1.2435942460380274,-2.161940577313735,-0.21549734336715504,15569,feces
279,-1.8893488228537945,1.0417308028873447,0.8060486927711566,50981,saliva
280,-1.1337706707700999,-0.24009694725891087,-0.04237352246638443,9008,feces
281,3.3129757964386393,-0.7798218405328028,-0.5327871754531343,72163,feces
282,0.4290204984980764,-0.2995858098402288,0.02554667675540607,74697,feces
283,-0.06698102046155813,-0.2670603206157855,-0.04727413235515276,32776,feces
284,-1.9705953217978012,-1.456329864288192,-0.43976592317891267,83080,feces
285,-2.413257078259618,-1.5258445284352817,0.48804191248707807,7839,sebum
286,1.7448785091364027,0.24839955243948375,-0.38267397325912134,47409,feces
287,2.33632688228791,-0.6746229095178108,-0.22637404458861748,4602,feces
288,3.095613178613252,-0.16198630955048748,-0.34583713714351894,9742,feces
289,1.204612205167241,1.3092565146145183,2.39592561023258,38228,feces
290,3.233657870215204,-0.03039226866048875,0.13665148593967588,97774,feces
291,-1.9492907488832059,-0.052373918860880275,0.7157390859148582,49739,feces
292,-0.9427245062358328,1.2959044268067161,-1.1082373859491266,71998,feces
293,1.3032743570331795,0.704068108582668,0.5213658050583643,9160,feces
294,0.6305268741150631,0.025774471653128968,-0.12201841442101959,67624,feces
295,-1.7337917811168273,0.4151023335267701,-0.42635504318148665,90550,feces
296,2.4577968912119617,-0.13511846591928897,-0.6322088728461595,12230,feces
297,-2.7467763684705253,-2.0393517369072227,-0.09726824633047662,63193,sebum
298,-2.6079438644731585,-1.3158107275244901,0.2649799573998747,66521,feces
299,0.05935909517396612,0.34695350491290194,-0.7105943549175435,7856,feces
300,-1.332153287622862,1.2943260721047731,-0.1959729043564122,40377,feces
301,0.1374119653364474,-0.4707319461215494,-0.011482087933389909,21249,feces
302,-0.9688734221053875,0.7535903843430699,-0.45185309868649465,23585,feces
303,-1.8239755251535308,0.10576366389347698,0.9635929756752906,23863,feces
304,0.024080805170239496,0.28733559803370157,1.279414001645526,30651,feces
305,-0.4524006145807211,-0.1741013968741683,0.583027927323479,65439,feces
306,0.13325001819962753,0.10856700581046994,-0.2004073841158224,70743,feces
307,0.15820576954147791,-0.5467180931090919,0.06809269195542704,20622,feces
308,-1.0028924115646392,0.1029862542907739,-0.2843549472285991,2142,feces
309,0.2508548010346706,0.7131025727650915,0.35087916356524496,71418,feces
310,0.21171652166713448,1.8722522996039401,-1.2875405662156172,73344,feces
311,-0.6252337970208927,0.637292807216435,-0.25141875917576684,2689,feces
312,-0.5471702983394696,0.5832783561374413,-0.27131944213245357,70733,feces
313,2.122196061644499,-1.591029392736718,-0.10890944962851376,6711,feces
314,-1.6712405182832335,0.742575113280756,0.4763541863042694,13873,saliva
315,-1.603445284874079,0.5429764397713243,0.18606576179353312,13870,saliva
316,-2.7436617875723073,-1.4638889429625728,0.26186349982306006,32844,sebum
317,-0.255488685275193,0.5474492530819747,0.2292495921430384,69333,feces
318,-0.7639263901335072,0.9806813328277046,1.5755475199882958,47378,feces
319,-1.3162686778648007,-0.7954775806482572,0.05510231043647866,68528,feces
320,-0.6198733627478746,1.8967929945473478,0.3111714776076248,46586,feces
321,-0.21165285075931875,-1.7824501268845112,-0.4637373646703574,67479,feces
322,0.7255419450507546,0.5939161214403109,-0.8995301038377015,69518,feces
323,-0.4935049455364276,-0.10743391296880425,0.20470750430022547,29989,feces
324,-0.5133555394217842,1.090312816137896,1.134812540770483,16739,feces
325,-0.19924948751130953,-0.45478541924574994,0.579857639656149,58831,feces
326,2.6523219381459824,-0.44181735313494963,0.3653605682767043,52033,feces
327,-1.812105192124358,-0.8087222384783654,0.1849960839718865,49776,saliva
328,3.1334565493463593,-0.630307182366445,-0.3270709506483043,101244,feces
329,-0.3689827497635467,0.3228420603845201,-0.13182798961448855,71969,feces
330,0.08500311886254026,0.8956352535088327,-0.022523113892064694,20332,feces
331,3.576111906192329,-1.1891202922123913,0.48976622241430484,29161,feces
332,-0.79865871475375,0.12855828091975335,-0.2976899283876499,16355,feces
333,-2.4311285617565677,-2.385455730324633,-1.9571962960859923,33694,feces
334,0.7660111679988191,0.34319662530177764,-1.1391386073339873,68632,feces
335,0.8209933607850033,0.4166271030426849,0.3284007817527842,23065,feces
336,1.2681112509054262,0.5130659375833247,-0.21952118827333558,58412,feces
337,1.2761613927197972,-0.23559045778299745,-0.5051786478659034,101023,feces
338,-0.0590113811899218,-0.45700544159444256,0.5869835890017434,38207,feces
339,-0.8310635447256017,-1.255736086827562,-0.2874267662526144,59008,feces
340,-3.8978393316631084,-2.9669060016823794,-0.17484476137223995,65858,sebum
341,-1.4111860649336705,0.6441913635439516,0.550239899587624,42771,saliva
342,0.19324626464347003,1.3776965822126035,-1.7233486119379797,23586,feces
343,-0.6119375246656928,1.342014107286306,-0.8354495879963008,47576,feces
344,-1.2215867403568423,-0.6784075067994658,-0.1276394836715599,14584,feces
345,2.828846801589133,-0.30793813375976614,-0.38719342145135777,46868,feces
346,-0.4525342931560271,0.8114572454563276,2.4764590653030307,70647,feces
347,0.1360307594046371,0.11689775652649,0.8755063901501888,29196,feces
348,0.8509387644549734,0.11961843525163517,2.011374838472494,40160,feces
349,1.2487504175140247,1.0978595114909768,-2.1628346488862347,94665,feces
350,-0.7531340457044717,0.8910792079801615,-0.5409205403388224,46352,feces
351,1.1094336858458786,-1.0594013073426072,0.576431254475974,22655,feces
352,-0.10200112279691892,-0.833051025562164,-0.07066017555827198,93037,feces
353,0.9319292861754779,0.17222745779138174,1.1610479332396701,59048,feces
354,-1.100714625806504,1.4757756891874512,-0.6397963817449482,10562,feces
355,-0.9255257590019206,0.769639776496636,0.08024366590383888,23593,feces
356,-0.2884466783021806,0.25689571255606664,-0.06312623521565171,71436,feces
357,0.4669177069514151,2.464210285476713,4.349438353974598,39541,feces
358,-1.1139369915865522,-1.3256135445408361,1.056255235730319,5899,saliva
359,-0.757702141630029,-0.5722006447919739,0.7359686456278912,90539,feces
360,-0.45191150838321714,0.44413681206127487,0.39341566603493083,21296,feces
361,1.8649748836400877,0.43341947868397024,0.06101791652255975,71616,feces
362,-0.5769932953899978,0.003382975558748292,-0.6956773926957056,38155,feces
363,-1.7904039037849266,-1.5300085755153867,-0.28612732620722553,63474,feces
364,-2.88914737356508,-1.366543392244332,0.6387770734195476,26058,saliva
365,2.6554224215243862,1.4380327333579628,2.329546141403066,26020,feces
366,-1.8930294365211178,0.7288966297235794,0.3250814547208399,50638,saliva
367,0.8933867438215926,0.9234915170265652,-0.9229155769599708,38163,feces
368,2.1741203143458905,0.05726592645041306,-0.6491202172953304,47465,feces
369,-1.661814788761877,-0.25910583446188734,0.3820824035732411,98793,feces
370,3.2667461787279515,-1.7667037399354295,-0.14827951132272227,31194,feces
371,1.2722402229023726,-0.34440516466770443,-0.3309237981606127,47037,feces
372,-0.6949919686680768,2.5660959170004847,0.6532213271697943,58342,feces
373,-1.1919269060772737,-0.44475849411802376,0.8147823161676847,101102,feces
374,1.9676664093537022,-0.665775007878318,0.193754528718078,13823,feces
375,-0.7671690640657651,-1.1059105196368102,0.1393789378657099,46666,feces
376,-1.0152690475365034,-0.14968650977437203,-0.11343879815409673,36157,feces
377,-0.21507655504653148,1.2498355669411305,-0.2073089646047533,38196,feces
378,2.1608129453776095,0.06422815600021849,0.6423303393140604,16761,feces
379,-2.217491697523977,-0.0984206255520843,0.23112025277305603,68815,saliva
380,-2.779857491278593,-1.6674448840135938,-0.0071598857538822825,29503,feces
381,-1.1026516989509778,-0.5029795752407069,0.48235425450557057,3299,sebum
382,-0.32911290165891494,1.3108879936132645,-0.4759110959001134,1018,feces
383,-2.4982875025270914,-0.7973351857167931,0.310195611652865,7134,saliva
384,1.466657506308731,0.6846827265510331,-0.3528431014001397,74538,feces
