,sample_id,PC1,PC2,PC3,label
0,65489,-0.3935904258305181,0.02792882028791913,-0.036557632720082604,feces
1,69747,-0.3157883051022217,0.06261271976363214,0.10443984003534863,feces
2,23232,-0.3980811478453875,0.06852710989608421,-0.015303191382940182,feces
3,51191,-0.1630498259104499,0.04116384234210877,0.182212047099128,feces
4,31030,-0.3600361108438678,-0.0032465754138652565,-0.0719894460412957,feces
5,1613,-0.402976299196938,0.032114353192476595,-0.04510792574130824,feces
6,66794,-0.24174457261353602,0.07707253368499595,0.1178634298162429,feces
7,50306,-0.21011663902244504,0.045504730017597854,0.17380324950317647,feces
8,42725,-0.25798031778792746,0.06712365836849175,0.10524615416236753,feces
9,20647,-0.40870561814646345,0.0770940097489252,-0.08278472192123677,feces
10,72107,-0.2611492611090811,0.08995447043399744,0.05042153913870991,feces
11,30136,0.02908783312897328,-0.04285274067270403,0.21574898846738907,feces
12,13667,-0.38347151875085705,0.07018427921203578,-0.10708368327011332,feces
13,54140,-0.2943684019810657,0.024597979273622197,-0.09433534199228906,feces
14,33232,-0.3438090713162503,0.06660789299190638,0.023969858288416558,feces
15,97791,-0.3439077759225459,0.07518122530318848,-0.006264048641355881,feces
16,1436,-0.39132140663530735,0.06224956127308655,-0.05535320520359599,feces
17,50188,-0.382314757417532,0.04678502598398528,-0.051205065888729834,feces
18,70818,-0.4047859723057679,0.03689665037920598,-0.07578459449203849,feces
19,97753,-0.34528648053824657,0.07726035206776125,-0.04726280848323895,feces
20,1154,-0.32094762263042564,0.07603536248806439,0.10289554356571888,feces
21,16714,-0.3206348897121983,0.052238909700236716,-0.10187074628646786,feces
22,73271,-0.4152030100109747,0.0582158838502385,-0.048211353920906606,feces
23,51160,-0.35543355924146275,0.07855431811551014,-0.004229633682635744,feces
24,17752,-0.3615961415628881,0.08218711067067518,-0.013501464220627814,feces
25,70726,-0.3932151891556536,0.06492527478695699,-0.08214774406627487,feces
26,90992,-0.3656800160910243,0.04894701748968288,-0.0663856348119641,feces
27,5878,-0.01117113101567225,0.13235245157704822,0.22445071797799046,feces
28,99218,-0.351057784754064,0.09115738616159152,0.052587248354328535,feces
29,28592,-0.3911010005923509,0.050148364210451664,-0.14700859831438964,feces
30,27349,0.1383341692412884,0.08560280625940515,-0.16395158053718425,feces
31,67985,-0.37036653143414,0.11027509669219067,-0.0010005839474952712,feces
32,10135,-0.402285861706312,0.0711901486108948,0.04057307433514922,feces
33,86684,-0.4186561761553223,0.045791339677023535,-0.05050248901882394,feces
34,13029,-0.38820255077435584,0.09116979301298153,-0.04246522640673447,feces
35,58610,-0.16802185505276107,-0.0255850938135572,0.17476133972576413,feces
36,50029,-0.3617872903938536,0.08269122340791228,-0.05676886769870421,feces
37,31341,-0.28600570078534304,0.025758612909384918,-0.008413823053705987,feces
38,72242,-0.09339951918340678,0.05416482801013374,0.3040738990085594,feces
39,65739,-0.3300323221851499,0.10943001331830672,-0.008011426146697361,feces
40,71397,-0.04156031946121283,0.046151828941412634,0.2465653846016209,feces
41,16000,-0.1675868985159553,0.004126512715415846,0.2303065310061869,feces
42,26481,-0.19832855055725448,0.10552725663633937,0.20364035598444452,feces
43,65677,-0.1884811458823846,0.08821977309539822,0.2492564071929705,feces
44,2161,-0.36825484758857707,0.07135601283632025,0.03542865949090531,feces
45,9640,-0.3063117391878213,0.058746145549263176,0.09987245157396583,feces
46,67693,-0.3445770954612528,0.08846684135193049,-0.034386638804168666,feces
47,32813,-0.15683397110552766,-0.033042945562213,0.02298137911257151,feces
48,48354,-0.0383430689606412,0.0055485693450173824,0.2929732670710091,feces
49,48354,-0.1256849547270482,0.019196962909979385,0.2517525918668526,feces
50,1243,-0.3597388674427613,0.03165127159414745,-0.08416545085871073,feces
51,43013,-0.31791293855717434,0.08096334376157559,-0.11365177112681607,feces
52,13274,-0.3884025606807208,0.06543151833397366,-0.061214959525431815,feces
53,13684,-0.3442951066305011,0.05368198999559797,0.029165731877694237,feces
54,7120,-0.08483813326061836,-0.2749193755823044,-0.10090204661419637,feces
55,42015,-0.35079779866225,0.07426264688664959,-0.026410267938039758,feces
56,66450,-0.3916665445037954,0.05551200607935155,-0.10462853752491028,feces
57,21169,-0.3940435912814454,0.025801994436662756,-0.002738941907646245,feces
58,79454,-0.2678542670017649,0.06205943611441739,0.04521188053304899,feces
59,50277,-0.3601316933763124,0.08247986673884304,0.017652430293069284,feces
60,3358,-0.4185395609624306,0.08829935663828761,-0.07307436886747623,feces
61,38062,-0.36128227840444815,0.08877031907381955,0.016717873520343082,feces
62,46983,-0.41576314156581395,0.06934566098539675,-0.07753332481197574,feces
63,37563,-0.2943816463551779,0.032689929634378216,-0.03350918257880417,feces
64,71387,-0.3314863170783657,0.05046675409112025,-0.04814938513811445,feces
65,100448,-0.2685016409259205,0.08479281174542093,0.13814477433746467,feces
66,23808,-0.28884271349239743,0.07506001758607933,0.06897905541008978,feces
67,46940,-0.3999360046077027,0.06070939853699388,-0.02161500619121255,feces
68,41590,-0.3949331187898579,0.06215663444897671,-0.08287348725085977,feces
69,71932,-0.1856796477127923,0.09572895134459806,0.15242444547561956,feces
70,79108,-0.3422397537925965,0.082405751697974,-0.008897269235296929,feces
71,33338,-0.42549700631300746,0.06308337172729593,-0.04323667160867678,feces
72,16339,-0.3822940413182245,0.06841453033754882,0.0407554952594062,feces
73,5026,-0.16376581371396426,0.09314724394865892,0.13622047285716665,feces
74,39745,-0.39995108260140216,0.08909059750653793,-0.03539802055111202,feces
75,48349,-0.2600267982960792,0.07123718457957469,0.07493060276382241,feces
76,48349,-0.26395775709929503,0.08611469009653301,0.0194954367332796,feces
77,67726,-0.3414803731112068,0.09126241671160798,-0.07436762417204074,feces
78,27676,-0.35082838585767,0.035748941328849336,-0.07121543563459487,feces
79,36412,-0.3384148413574885,0.08881828150368333,-0.010178339663433556,feces
80,4917,-0.29892584179308995,0.011015168353218913,-0.10781161249576304,feces
81,84536,-0.3612775741447136,0.04832705130067397,-0.009167478072413544,feces
82,23539,-0.22464132944168855,0.12248935388572525,0.16571988928712916,feces
83,13155,-0.35120733486190564,0.050231874943567116,-0.05448780444314225,feces
84,75881,-0.3771285363178009,0.06048570974534743,-0.08874525355564224,feces
85,14518,-0.39912010584172536,0.07192074002886496,-0.002879200446805424,feces
86,33764,-0.3442762880658605,0.07803822765689399,0.02919414063173058,feces
87,27602,-0.4183366131297439,0.08109581399168485,-0.09267172509233593,feces
88,46624,-0.186719978565214,0.09346575197877913,0.1229210863878247,feces
89,65517,-0.14293687086406606,0.05604513774128102,0.2154121876561355,feces
90,102631,-0.3572550618439945,0.10362156162654704,0.03174642785710408,feces
91,46669,-0.3526523461328216,0.0029417388031394483,-0.012328621463291145,feces
92,7666,-0.3906846583736696,0.06490064428398315,-0.0690781118091907,feces
93,17737,-0.29954541794424505,0.011619140506754465,-0.0009095278646501398,feces
94,89379,-0.3674980041541384,0.09510470779790664,-0.007786415407061491,feces
95,27889,-0.3836800545866607,0.07924027820852506,0.017232209159740948,feces
96,58835,-0.282504653074363,0.03615220066116478,-0.03594788126885301,feces
97,46642,-0.35837358207764325,0.03391272864452972,0.03625187930955974,feces
98,16170,-0.3168674912570359,0.05024652075403753,0.07072518285932597,feces
99,39831,-0.39993931550110384,0.08823865685972852,-0.08894744371308193,feces
100,22166,-0.3710314333198457,0.0677961524019557,-0.05839555907448433,feces
101,16264,-0.3669624299005624,0.05613168566649145,-0.12462707926554918,feces
102,12227,-0.3048965488072741,0.07900147841781371,0.12007107064826132,feces
103,33574,-7.990279547418062e-05,0.09500478185339728,0.2350615904306455,feces
104,38415,-0.26989102638896234,0.10462962638553884,0.11428136391656088,feces
105,33320,-0.3670205435732943,0.061252604593835275,0.040792797242711,feces
106,26470,-0.2403351432852475,0.11039386530277144,0.044683385475341036,feces
107,69757,-0.4287838503036693,0.06614389194942175,-0.09780449317351778,feces
108,42621,-0.2903151914907349,0.08887472244326748,0.06791500512714126,feces
109,71551,-0.3534666287670221,0.05032686502706142,-0.07744899630022338,feces
110,7471,-0.34349370087979525,-0.00190394285993819,-0.13975307823023206,feces
111,7471,-0.3033213471272728,0.004763529757016928,-0.12290674979071065,feces
112,47465,-0.379115948855176,0.06319760254367203,0.0064137393858300145,feces
113,89362,-0.3703606291113855,0.05316014656521846,-0.061854123032281536,feces
114,12028,-0.27631627122936697,-0.04483180439861551,-0.05184216875357221,feces
115,47792,-0.3687204835852551,0.05007120620572724,-0.025136301538994592,feces
116,9444,-0.23475130219944734,0.07858474819166772,0.02084751721421441,feces
117,86623,-0.4346196102059965,0.028478312160595064,-0.033503209383859416,feces
118,22947,-0.3813841529876532,0.06625463224756495,-0.05356491224929765,feces
119,51548,-0.4057740048290772,0.0656183738731286,-0.08140104464588423,feces
120,74238,-0.367835826732437,0.0740248012807806,0.0041519427868915975,feces
121,93090,-0.27362909621098114,0.03362802825827476,0.09761290204820464,feces
122,22135,-0.3333290552948185,0.053317509802600895,-0.04167871097121295,feces
123,89991,-0.40309325111391375,0.07071895774029416,-0.07616326542888331,feces
124,17709,-0.4055211182595465,0.04870790619821083,-0.07266817725250642,feces
125,22395,-0.3058340872726408,0.04002851775297418,-0.07414573486769509,feces
126,67892,-0.3727902698806975,0.07092277710787641,-0.05407094678190149,feces
127,40417,-0.3109386826451589,0.052657418282351966,0.017572492841511703,feces
128,39996,-0.3509480465637741,0.022228454036560926,-0.0702091755309934,feces
129,62136,-0.33307397584673104,0.0696509682720802,0.006781426260467585,feces
130,48322,-0.3957124554762668,0.028157510931417707,-0.07453375104610578,feces
131,27262,-0.3259708036064424,0.06474025476693991,0.058538025693748975,feces
132,59991,-0.3814208649463121,0.0204228925328059,-0.03506826536873582,feces
133,41283,-0.2719824993835454,0.08192372575423182,-0.1290197688458994,feces
134,67481,-0.2499563324983025,0.11694965103778125,0.08526922919345185,feces
135,103626,-0.2585251672571534,0.109951231433449,0.07596351405912613,feces
136,50261,-0.3896816795901847,0.06552066105982816,-0.05462108420669375,feces
137,67545,-0.24913642861507604,0.048035950309782055,-0.05149313565246834,feces
138,97216,-0.3990346629730071,0.06953950962856803,-0.02594567327879401,feces
139,5967,-0.3713131277880669,0.05137056030004452,0.047896502041729586,feces
140,1334,-0.13627358082616878,0.10609443140365532,0.21304470386150906,feces
141,22283,-0.34993389135341946,0.0686483030443961,0.08809097251156403,feces
142,58730,-0.3630324445405885,0.03193340190012816,-0.08267539845428325,feces
143,65304,-0.37903336284017214,0.0510597193890527,-0.06162415281353228,feces
144,67753,-0.2973199402997527,-0.0049590639234927,-0.14347993600380538,feces
145,49804,-0.3888262354987852,0.04256094342718877,-0.1069641040605512,feces
146,46248,-0.3637735348411552,0.013913864098849456,-0.07852964202725297,feces
147,87620,-0.3543229235721993,0.09629313615424144,0.023374446494881084,feces
148,17094,-0.3695609456959616,0.08368127077993916,-0.033482843282565886,feces
149,12336,-0.4147712886777308,0.06811989898784103,-0.05370997309615652,feces
