sample_id,0,1,2,env_material
47146,58.54728979393804,34.96536837948191,-17.881968277663702,feces
22501,-61.493306853207045,-24.292019890411368,1.088597061815484,feces
41609,-146.94803844549864,-49.47870178504326,25.125924766314917,feces
82798,56.344451308573035,214.56818070240755,131.3094777715368,feces
73297,604.0707148324037,-7.488118793209207,-25.42614835395855,feces
40508,-149.2557520007601,46.040614594653434,-97.95520065159107,saliva
68781,-138.94754955525192,40.8927299998318,-75.72397596012163,sebum
97974,-142.47350230159373,1.463465956443262,-31.317271757315346,feces
79154,-145.63099562921195,-46.42687306479124,21.08899252087108,feces
59915,-120.55122234813133,-2.283279135208691,-27.554472344060194,feces
21324,356.5529630743523,38.55061796225884,-3.8835299708941102,feces
53371,-134.41224249667795,-9.887946618109344,-20.588089271084186,feces
18076,67.42380471925313,-16.331685185688674,2.057478787132101,feces
54189,201.22085092025273,37.02572356774237,-8.162081996808464,feces
60347,-132.31305892731618,-25.104839074633063,1.1578322752982446,feces
43132,-130.02345468428263,56.784175894982894,92.6276816277221,feces
33506,-56.23716885109942,-29.57277215713627,0.7689090072615324,feces
33382,-147.65280588597443,-17.45195921249708,-23.219037818042835,feces
14142,-139.30469796689422,-14.39473857366795,-15.799184544749775,feces
46938,-143.3546722798262,-26.354846534099213,2.1292580203939524,feces
16381,-145.6298832348122,-14.487614744301204,-27.002110930049597,feces
16380,488.19272170135025,32.068591719911545,-13.608400952157057,feces
14890,-122.58647907125321,-69.0142234865299,47.03124125969893,feces
5025,-147.59763094239182,-122.83211791554632,107.36262385085733,feces
50308,-148.4838886218765,4.4786558544866955,-64.1394014213441,feces
1766,-133.109615515127,91.2493767021887,4.961163327047692,feces
15938,603.2491300341485,-2.0531288823480094,-31.54189586884542,feces
58918,-137.30352663402698,-8.85466129559623,-18.87069697481884,feces
94666,791.783640103716,1.5866401437135897,-24.547356147652447,feces
68475,-146.97243173520422,-20.564115320612736,-14.78517434121178,feces
73893,-17.592220254016315,102.60128278418941,56.936550574214806,feces
63280,-139.21818676205166,31.631430302524745,-60.138907058761156,sebum
14893,-142.87470685156944,-38.829803541018705,16.565688278988087,feces
71513,-143.8218251352468,6.904587614420934,-43.96880789162109,feces
38028,-126.82930994684537,-17.610085787057653,-11.547214411330765,feces
20577,-142.56575605092758,0.036643922718084254,-27.57761052631792,feces
23924,608.8220062741834,-5.387374617983846,-30.45377763863208,feces
37970,7.732575644549665,-13.262927598703959,-5.90054851005516,feces
7178,-82.88382761918045,139.41288089635503,223.58593054025016,feces
82708,755.2115116616342,8.820778349981103,-21.20358398158637,feces
29316,253.1207416189718,-17.35526092346383,-12.168871722677691,feces
20605,-138.10917639291645,-93.6100473820429,80.64778719594928,feces
6001,312.1782578905663,264.5338692886988,178.47466118184045,feces
33208,177.37232796067008,32.308318913855096,-22.56113930292776,feces
59040,672.262904331618,-4.631891054676397,-31.33722391388027,feces
30080,-144.80922641873832,12.275815693864088,-63.66651517344038,feces
10246,283.37463451463776,-18.259981719327108,4.914922305060652,feces
7750,-142.7446328291462,-36.64524788084228,13.547468718239733,feces
74235,-143.66491065468853,64.92657331623545,-128.69656084724,feces
67975,-143.22201896050262,-3.2526587304148813,-27.811697410429538,feces
21977,-135.46799393633057,-2.5485227814473244,-14.620487392354823,feces
28959,398.0429337417501,34.27455156003538,1.7367320971252789,feces
52274,-152.38225051046444,-32.44732620396315,133.05204428281502,feces
15495,-141.62858244235017,47.67443878587362,-81.27456882063855,sebum
97662,285.75537077554594,-0.413455848214984,-31.36321752387673,feces
16331,-142.30742338781553,-9.717181067136915,-14.425714589615955,feces
27801,-143.29638165433445,67.72593987664114,50.16485528250012,feces
58338,-50.85732974677475,-183.40249790178814,161.95763360765116,feces
18412,-136.82560479881093,3.161233374490612,-29.72377983801626,feces
58820,-136.23568365210167,-205.78061966978072,188.7463248897927,feces
17619,111.19159256292767,-7.303547929992477,-10.284622621200404,feces
10247,-142.58257693198752,-40.93863792313561,19.78481862326563,feces
97286,-11.980061988568169,-71.38736109627096,41.01794516040493,feces
7234,-136.67886356170683,69.62034792541031,-127.1125879678664,sebum
47236,-139.48516157875676,1.3798014743672846,-26.062686607457348,feces
9432,432.59423093660934,-15.500408592556347,-15.432679892565519,feces
1812,33.07081589190961,-47.12961829822256,24.49446587368554,feces
89224,-147.00169952091193,-31.23915622205633,1.5384117649059648,feces
73876,764.05854592364,-0.5416977180905637,-28.218561529422324,feces
29503,-86.3486322867706,-2.481819896909905,-19.323483530581143,feces
67507,-142.6007106519982,-2.667120813241121,-25.578152309811003,feces
87672,292.73721919380006,49.64298114930264,-6.510607066618809,feces
30688,337.4087029025478,-9.203705699589602,-21.789979083119594,feces
