sample_id,0,1,2,env_material
47146,58.538426015557675,35.02902164308733,-18.47185523782498,feces
22501,-61.50358737068235,-24.2545386086554,1.2047132733814776,feces
41609,-146.95940442127556,-49.35834235665013,25.53838928323027,feces
82798,56.338977565851415,215.42857805124333,129.88383779248758,feces
73297,604.0634625761729,-7.6549600840620435,-25.37624033758407,feces
40508,-149.26537646408752,45.85548861124907,-99.04631242395766,saliva
68781,-138.94871516609246,40.40043252570461,-75.88445284048386,sebum
97974,-142.48362637576957,1.467129312181755,-31.725521996893217,feces
79154,-145.6422140513757,-46.318669366730326,21.451989036410463,feces
59915,-120.56081779631903,-2.3018590167483546,-27.835561184964593,feces
21324,356.5457709708157,38.56334997543665,-4.192380279516664,feces
53371,-134.42306453589688,-9.832764508452568,-20.89272709620953,feces
18076,67.41404440011391,-16.28903533430281,2.104830080709864,feces
54189,201.21271300010866,37.093699177563764,-8.645457374539925,feces
60347,-132.32379327068165,-25.036475116310072,1.2141179514608513,feces
43132,-130.03581794637952,57.613753769532984,91.52384166912678,feces
33506,-56.247809968523605,-29.522097535960445,0.8805559751719207,feces
33382,-147.66390946994494,-17.387204313604034,-23.55998864567997,feces
14142,-139.3153630056371,-14.346758047122368,-16.001281837048293,feces
46938,-143.36544413931534,-26.288807459629375,2.2151968449327915,feces
16381,-145.64172054033983,-14.37266333661119,-27.51310238255168,feces
16380,488.18555982410857,32.037888180324494,-13.935290475897801,feces
14890,-122.59810498079199,-68.8586962267404,47.77673626975808,feces
5025,-147.61058044377407,-122.5371790645005,108.9342254286793,feces
50308,-148.49489299775647,4.500420689753301,-65.11048868108016,feces
1766,-133.1196721680036,91.67587654259881,3.4708616981015483,feces
15938,603.2424176242117,-2.2607011310599914,-31.515337130248678,feces
58918,-137.31390223610006,-8.83176164963614,-19.080814335566775,feces
94666,791.7775137115543,1.3767894232268512,-24.45648125129252,feces
68475,-146.98393952626049,-20.46718357558574,-15.04408341108379,feces
73893,-17.600621156078688,103.0525936979507,56.11792274600877,feces
63280,-139.22196497408206,31.28673187931145,-60.35128500541351,sebum
14893,-142.88575112822835,-38.73001420853307,16.8449275294162,feces
71513,-143.83190741951725,6.894748512319111,-44.565113791433326,feces
38028,-126.84011766073367,-17.55237154467573,-11.687037970436508,feces
20577,-142.57603824391447,0.04930352909803728,-27.93537493752727,feces
23924,608.8149270815575,-5.580877321993842,-30.42244373934087,feces
37970,7.722534604938416,-13.219638089313426,-5.974361096468528,feces
7178,-82.89127389674636,140.48481943407555,223.42316406255307,feces
82708,755.2053965592404,8.63955845960875,-21.171115383880352,feces
29316,253.11184361032957,-17.41785906042395,-12.079108643197257,feces
20605,-138.1213877451764,-93.37166935861916,81.81059160168127,feces
6001,312.17482476534565,265.57200175534325,176.97466724041945,feces
33208,177.3633733356416,32.38225487018794,-23.244499099960144,feces
59040,672.2562049243256,-4.848964407155053,-31.27572434455511,feces
30080,-144.81966553812157,12.276084876712975,-64.62167248091615,feces
10246,283.3656250368941,-18.252981391903074,5.077784322174812,feces
7750,-142.75550961041276,-36.55853213096428,13.801386789996533,feces
74235,-143.64862036182618,63.587676336861165,-127.94334536115232,feces
67975,-143.23242430802588,-3.224209245954232,-28.20503807833345,feces
21977,-135.47821382620793,-2.5074136923288712,-14.849092712062651,feces
28959,398.0355454162431,34.323663958898564,1.4385058174916785,feces
52274,-152.39362797710731,-31.912008203528107,133.8953615726585,feces
15495,-141.62927448573544,47.12896687863798,-81.42684989056745,sebum
97662,285.7470267088707,-0.5238813531473469,-31.53387320986443,feces
